602,39.8938
603,39.8681
604,39.8924
605,39.827
606,39.7991
607,39.769
608,39.7575
609,39.76
610,39.7309
611,39.7824
612,39.8252
613,39.7931
614,39.7675
615,39.7705
616,39.7948
617,39.8379
618,39.8664
619,39.9046
620,39.906
621,39.9352
622,39.9111
623,39.8883
624,39.8846
625,39.9143
626,39.9287
627,39.9694
628,39.9214
629,39.9484
630,39.9344
631,39.9322
632,39.8816
633,39.9135
634,39.902
635,40.2226
636,40.2035
637,40.2466
638,40.2906
639,40.236
640,40.2817
641,40.3305
642,40.3813
643,40.3686
644,40.3401
645,40.365
646,40.3429
647,40.3297
648,40.2978
649,40.2718
650,40.3143
651,40.3385
652,40.3111
653,40.3005
654,40.3429
655,40.3654
656,40.3239
657,40.669
658,40.71
659,40.7552
660,40.7987
661,40.8208
662,40.8504
663,40.8879
664,40.938
665,40.9592
666,40.9566
667,40.8966
668,41.7452
669,41.7313
670,41.7622
671,41.7018
672,41.6605
673,41.6135
674,41.5926
675,41.5367
676,41.494
677,41.4722
678,41.5045
679,41.542
680,41.4833
681,42.337
682,42.312
683,43.1687
684,43.1927
685,43.2065
686,43.2462
687,43.1867
688,43.1587
689,43.1121
690,43.152
691,43.2005
692,43.1543
693,43.1761
694,43.5093
695,43.5513
696,43.5721
697,43.5589
698,44.4101
699,44.4404
700,44.4839
701,44.4317
702,44.4213
703,44.463
704,44.4957
705,44.4697
706,44.4937
707,44.4714
708,44.4133
709,44.4129
710,44.4543
711,44.4961
712,44.5342
713,44.5262
714,44.5462
715,44.528
716,44.484
717,44.4578
718,44.4795
719,44.5184
720,44.5453
721,44.5355
722,45.3898
723,45.3794
724,45.3172
725,45.3391
726,45.3809
727,45.4076
728,45.4504
729,45.4715
730,45.5
731,45.4769
732,45.5206
733,45.4951
734,45.5171
735,45.4739
736,45.5208
737,45.5681
738,45.6166
739,45.6072
740,45.5886
741,45.6081
742,45.6575
743,45.6113
744,45.5551
745,45.5729
746,45.591
747,45.6036
748,45.549
749,45.589
750,45.6328
751,45.9803
752,45.939
753,45.8925
754,45.9119
755,45.9294
756,45.8909
758,45.8742
759,45.8288
760,45.8338
761,46.2015
762,46.1502
763,46.1768
764,46.1546
765,46.2052
766,46.1813
767,46.2311
768,46.2545
769,46.2708
770,46.268
771,46.2981
772,46.3491
773,46.3358
774,46.3639
775,46.3822
776,46.4131
777,46.4475
778,46.4203
779,47.2607
780,48.104
781,48.1358
782,48.1122
783,48.0875
784,48.1273
785,48.0678
786,48.0094
787,48.0488
788,48.0632
789,48.0479
790,48.8944
791,49.2544
792,49.2759
793,49.2149
794,49.2468
795,49.2805
796,49.2963
797,49.3191
798,49.2657
799,49.2069
800,49.2239
801,49.2262
802,49.1672
803,50.0099
804,49.9947
805,49.9349
806,49.9187
807,50.2859
808,50.3335
809,50.3142
810,50.2544
811,50.2706
812,50.251
813,50.229
814,50.1689
815,50.1868
816,50.2104
817,50.1904
818,50.147
819,50.1735
820,50.1481
821,50.1671
822,50.2152
823,50.2532
824,50.2401
825,50.2201
826,50.2591
827,50.2469
828,50.1976
829,50.2232
830,50.1898
831,50.1773
832,50.1992
833,50.1654
834,50.1307
835,50.1232
836,50.1002
837,50.1263
838,50.1745
839,50.1332
840,50.1502
841,50.1966
842,50.1858
843,50.5671
844,50.591
845,50.5898
846,50.6262
847,50.6002
848,50.5684
849,50.5199
850,50.5504
851,50.5767
852,50.5278
853,50.4817
854,50.5006
855,50.4792
856,50.4677
857,50.4109
858,50.4596
859,50.4742
860,50.5013
861,50.4936
862,50.4548
863,50.4717
864,50.4552
865,50.4416
866,50.4605
867,50.4027
868,50.3648
869,50.4022
870,50.3844
871,50.3671
873,50.3672
874,50.3686
875,50.4133
876,50.459
877,50.4955
878,50.4429
879,51.2332
880,51.2235
881,51.2567
882,51.2917
883,51.288
884,52.1288
885,52.1114
886,52.1259
887,52.1557
888,52.1756
889,52.1934
890,52.1851
891,52.2233
892,52.2626
893,52.2446
894,52.275
895,52.2217
896,52.2004
897,52.1916
898,52.145
899,52.1906
900,52.1597
901,52.1273
902,52.1405
903,52.0842
904,52.1236
905,52.0989
906,52.1387
907,52.1256
908,52.1393
909,52.164
910,52.1525
911,52.1984
912,52.2206
913,52.1992
914,52.1552
915,52.191
916,52.2348
917,52.2208
918,52.268
919,52.2822
920,52.2258
922,52.3002
923,52.339
924,52.2905
925,52.3169
926,52.2921
927,52.3377
928,52.3847
929,52.3498
930,52.2964
931,52.3218
932,52.354
933,52.3684
934,53.2143
935,53.5907
936,53.5434
937,53.4934
938,53.4373
939,53.4837
940,53.5309
941,53.4896
942,53.4715
943,53.4219
944,53.4049
945,53.3888
946,53.4324
947,53.4253
948,53.3808
949,53.3701
950,53.5322
951,53.5771
952,54.2028
953,54.3954
954,54.382
956,54.4023
957,54.4349
958,54.4572
959,54.4883
960,54.4655
961,54.4505
962,54.4268
963,54.4152
964,54.4596
965,54.4142
966,54.4317
967,54.4114
968,54.4381
969,54.456
970,54.4295
971,54.3864
972,54.4248
973,54.385
974,54.3375
975,54.3539
976,54.3983
977,54.4127
978,54.4579
979,54.4033
980,54.4493
981,54.4949
982,54.5386
983,54.5719
984,54.5528
985,54.5865
986,54.5806
987,54.5476
988,54.5941
989,54.5882
990,54.5741
991,54.5964
992,54.6117
993,54.6583
994,54.685
995,54.7168
996,54.7075
997,54.7196
998,54.7651
999,55.3777
1000,55.3929
1001,55.4386
1002,55.3837
1003,55.3665
1004,55.3936
1005,55.4262
1006,55.4214
1007,55.4677
1008,55.8996
1009,55.9321
1010,55.9512
1011,55.9793
1012,56.0265
1013,56.0084
1014,56.8657
1015,56.878
1016,56.8615
1017,56.8806
1018,56.8352
1019,56.8562
1020,56.8442
1021,56.8573
1022,56.876
1023,56.9099
1024,56.9556
1025,56.9998
1026,56.9582
1027,56.9414
1028,56.9303
1029,57.2838
1030,57.2665
1031,57.3015
1032,57.336
1033,57.3057
1034,57.3343
1035,57.3483
1036,57.3916
1037,57.4124
1038,57.4311
1039,57.4527
1040,57.9065
1041,57.9344
1042,57.9177
1043,57.9513
1044,57.9793
1045,57.9954
1046,57.9555
1047,57.9672
1048,58.001
1049,58.0433
1050,58.0587
1051,58.104
1052,58.1472
1053,58.19
1054,58.1737
1055,58.1955
1056,58.2414
1057,58.2833
1058,58.3096
1059,58.2957
1060,58.3383
1061,58.3607
1062,58.3207
1063,58.3159
1064,58.3587
1065,58.3461
1066,58.2938
1067,58.3372
1068,58.3259
1069,58.2745
1070,58.318
1071,58.3411
1072,58.3858
1073,58.4164
1074,58.4494
1075,58.4657
1076,58.4906
1077,58.506
1078,58.4794
1079,58.5114
1080,58.5383
1081,58.5617
1082,58.6044
1083,58.9548
1084,58.9863
1085,59.0189
1086,59.0013
1087,58.9847
1088,59.0247
1089,59.0679
1090,59.0167
1091,59.0039
1092,59.0317
1093,59.4877
1094,59.4991
1095,59.5299
1096,59.4918
1097,59.5341
1098,60.3994
1099,60.3627
1100,60.7026
1101,60.7441
1102,60.6906
1103,60.7291
1104,60.7154
1105,61.0699
1106,61.0918
1107,61.122
1108,61.0724
1109,61.1166
1110,61.1343
1111,61.1553
1112,61.5235
1113,61.546
1115,61.5969
1116,61.562
1117,61.584
1118,61.6164
1119,61.6035
1120,61.5488
1121,61.5923
1122,61.6221
1123,61.5858
1124,61.5686
1125,61.5166
1126,61.5012
1127,61.4818
1128,61.5062
1129,61.4637
1130,61.4788
1131,61.4489
1132,61.4863
1133,61.4732
1134,61.4802
1135,61.4401
1136,61.4821
1137,61.4988
1138,61.4702
1139,61.4878
1140,61.5161
1141,61.4804
1142,61.5101
1143,61.5305
1144,61.54
1145,61.5107
1146,61.462
1147,61.4157
1148,61.405
1149,61.4396
1150,61.4699
1151,61.4556
1152,61.4432
1153,61.3951
1154,61.3756
1155,61.3459
1156,61.3774
1157,61.3576
1158,61.3745
1159,61.334
1160,61.3135
1161,61.2954
1162,61.2707
1163,61.2968
1164,61.3089
1165,61.3509
1166,61.3886
1167,61.3983
1168,61.41
1169,61.363
1170,61.3861
1171,61.4104
1172,61.3933
1173,61.3801
1174,61.3902
1175,61.3779
1176,61.3377
1177,61.2903
1178,61.3121
1179,61.2989
1180,61.2743
1181,61.298
1182,61.6491
1183,61.678
1184,61.628
1185,61.5902
1186,61.5723
1187,61.553
1188,61.5949
1189,61.6371
1190,61.661
1191,61.6351
1192,61.6494
1193,61.6308
1194,61.647
1195,61.687
1196,61.7281
1197,61.8045
1198,61.8246
1199,61.7772
1200,61.8036
1201,61.8189
1202,61.7773
1203,61.8029
1205,61.8466
1206,61.8609
1207,62.7357
1208,62.7157
1209,62.7562
1210,62.7728
1211,62.7213
1212,62.7018
1214,62.7449
1215,62.7739
1216,62.7997
1217,62.8406
1218,62.8369
1219,62.8194
1220,62.8031
1221,62.7704
1222,62.7971
1223,62.8206
1224,62.7749
1225,62.7297
1226,62.6796
1227,62.6343
1228,62.5883
1229,62.5475
1230,62.5147
1231,62.468
1232,62.4256
1233,62.4069
1234,62.4483
1235,62.4694
1236,62.4518
